entity_gold_id,document_id,chunk_id,pmid,pmcid,entity_id,entity_type,entity_text,normalized_name,aliases,category,mesh_id,icd10,drugbank_id,unit,normal_range,description,evidence_text,evidence_section,evidence_start_char,evidence_end_char,annotator,annotation_status,notes
silver_entity:813c376fbc38430a,paper:PMC3234107,PMC3234107-chunk-0004,,PMC3234107,biomarker:lipoprotein_a,Biomarker,Lipoprotein(a),Lipoprotein(a),,,,,,,,,lipoprotein(a),INTRO,17985,17999,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Supported as a specific lipoprotein biomarker mentioned in the chunk.
silver_entity:8e7aff6b0c1b8290,paper:PMC3234107,PMC3234107-chunk-0004,,PMC3234107,biomarker:non_hdl_cholesterol,Biomarker,non-HDL-C,Non-HDL cholesterol,,,,,,,,,non-HDL-C,INTRO,22282,22291,frontier / openai / gpt-5.5,accepted,"llm_adjudication=accepted_with_normalization; reason=Supported by the abbreviation non-HDL-C, normalized to non-HDL cholesterol."
silver_entity:c52df3d4581a944c,paper:PMC3234107,PMC3234107-chunk-0004,,PMC3234107,biomarker:triglycerides,Biomarker,TGs,Triglycerides,,,,,,,,,TGs,INTRO,16541,16544,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted_with_normalization; reason=Supported by the TG/TGs abbreviation used for triglycerides throughout the chunk.
silver_entity:fe630afa1b9fdac0,paper:PMC3234107,PMC3234107-chunk-0004,,PMC3234107,biomarker:vldl,Biomarker,VLDL,VLDL,,,,,,,,,VLDL,INTRO,19444,19448,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Supported as a standalone lipoprotein biomarker in the discussion of VLDL secretion and TG clearance.
silver_entity:309d0322d81ec043,paper:PMC3234107,PMC3234107-chunk-0004,,PMC3234107,condition:atherosclerosis,Condition,Atherosclerosis,Atherosclerosis,,,,,,,,,atherosclerosis,INTRO,17916,17931,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Supported as a standalone pathological condition.
silver_entity:68ae14c67445b72e,paper:PMC3234107,PMC3234107-chunk-0004,,PMC3234107,condition:cardiovascular_disease,Condition,CVD,Cardiovascular disease,,,,,,,,,CVD,INTRO,16738,16741,frontier / openai / gpt-5.5,accepted,"llm_adjudication=accepted_with_normalization; reason=Supported by the abbreviation CVD, normalized to cardiovascular disease."
silver_entity:c5ab783803baac89,paper:PMC3234107,PMC3234107-chunk-0004,,PMC3234107,condition:cardiovascular_events,Condition,Cardiovascular events,Cardiovascular events,,,,,,,,,cardiovascular events,INTRO,17071,17092,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Supported as a cardiovascular clinical outcome/event concept.
silver_entity:97f36b556b9043dc,paper:PMC3234107,PMC3234107-chunk-0004,,PMC3234107,condition:coronary_events,Condition,Coronary events,Coronary events,,,,,,,,,coronary events,INTRO,17535,17550,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Supported as a coronary clinical outcome/event concept.
silver_entity:918db9969af49e6c,paper:PMC3234107,PMC3234107-chunk-0004,,PMC3234107,condition:diabetes,Condition,Diabetes,Diabetes,,,,,,,,,diabetes,INTRO,16884,16892,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Supported as a standalone condition in patients evaluated in ACCORD.
silver_entity:f3c25c1b4814316a,paper:PMC3234107,PMC3234107-chunk-0004,,PMC3234107,condition:dyslipidemia,Condition,Dyslipidemia,Dyslipidemia,,,,,,,,,dyslipidemia,INTRO,16522,16534,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Supported as a standalone lipid disorder condition.
silver_entity:63b9367d50e130a9,paper:PMC3234107,PMC3234107-chunk-0004,,PMC3234107,condition:hypertriglyceridemia,Condition,Hypertriglyceridemia,Hypertriglyceridemia,,,,,,,,,hypertriglyceridemia,INTRO,17683,17703,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Supported as a standalone condition repeatedly discussed in the chunk.
silver_entity:1814862b4b0602e4,paper:PMC3234107,PMC3234107-chunk-0004,,PMC3234107,condition:major_cardiac_events,Condition,Major cardiac events,Major cardiac events,,,,,,,,,major cardiac events,INTRO,19799,19819,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Supported as a cardiac clinical outcome/event concept.
silver_entity:123166bdc5b828db,paper:PMC3234107,PMC3234107-chunk-0004,,PMC3234107,condition:myocardial_infarction,Condition,Myocardial infarction,Myocardial infarction,,,,,,,,,myocardial infarction,INTRO,18427,18448,frontier / openai / gpt-5.5,accepted,"llm_adjudication=accepted; reason=Supported as a standalone cardiovascular condition/event, mentioned as nonfatal myocardial infarction."
silver_entity:7af324f85bd8d078,paper:PMC3234107,PMC3234107-chunk-0004,,PMC3234107,condition:sudden_cardiac_death,Condition,Sudden cardiac death,Sudden cardiac death,,,,,,,,,sudden cardiac death,INTRO,19824,19844,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Supported as a standalone fatal cardiac outcome.
silver_entity:19dca2a542a93e19,paper:PMC3234107,PMC3234107-chunk-0004,,PMC3234107,drug:docosahexaenoic_acid,Drug,Docosahexaenoic acid,Docosahexaenoic acid,,,,,,,,,docosahexaenoic acid,INTRO,19324,19344,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Supported as a therapeutic omega-3 fatty acid component.
silver_entity:5453992194f9bb71,paper:PMC3234107,PMC3234107-chunk-0004,,PMC3234107,drug:eicosapentaenoic_acid,Drug,Eicosapentaenoic acid,Eicosapentaenoic acid,,,,,,,,,eicosapentaenoic acid,INTRO,19292,19313,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Supported as a therapeutic omega-3 fatty acid component.
silver_entity:a1c868985ea75c4f,paper:PMC3234107,PMC3234107-chunk-0004,,PMC3234107,drug:ezetimibe,Drug,Ezetimibe,Ezetimibe,,,,,,,,,ezetimibe,INTRO,18856,18865,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Supported as a standalone drug in the intensive statin ± ezetimibe regimen.
silver_entity:4081f5e32a6d57d5,paper:PMC3234107,PMC3234107-chunk-0004,,PMC3234107,drug:fenofibrate,Drug,Fenofibrate,Fenofibrate,,,,,,,,,fenofibrate,INTRO,16794,16805,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Supported as a standalone lipid-lowering drug.
silver_entity:71604300154c0640,paper:PMC3234107,PMC3234107-chunk-0004,,PMC3234107,drug:fibrates,Drug,Fibrates,Fibrates,,,,,,,,,fibrates,INTRO,17349,17357,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Supported as a standalone lipid-lowering drug class.
silver_entity:37538b8022c347db,paper:PMC3234107,PMC3234107-chunk-0004,,PMC3234107,drug:niacin,Drug,Niacin,Niacin,,,,,,,,,niacin,INTRO,17831,17837,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Supported as a standalone drug/nutrient used for dyslipidemias and coronary prevention.
silver_entity:7e364e0c32246917,paper:PMC3234107,PMC3234107-chunk-0004,,PMC3234107,drug:omega_3_fatty_acids,Drug,Omega-3 fatty acids,Omega-3 fatty acids,,,,,,,,,omega-3 fatty acids,INTRO,22204,22223,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Supported as a standalone therapeutic supplement class.
silver_entity:7112dccb0fbca069,paper:PMC3234107,PMC3234107-chunk-0004,,PMC3234107,drug:simvastatin,Drug,Simvastatin,Simvastatin,,,,,,,,,simvastatin,INTRO,16809,16820,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Supported as a standalone statin drug used with fenofibrate in ACCORD.
silver_entity:1739c5dbdf4f0a66,paper:PMC3234107,PMC3234107-chunk-0004,,PMC3234107,drug:statins,Drug,Statins,Statins,,,,,,,,,statins,INTRO,19502,19509,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Supported as a standalone lipid-lowering drug class.
silver_entity:2da9418d52e49c9f,paper:PMC3234107,PMC3234107-chunk-0004,,PMC3234107,riskfactor:excess_visceral_adiposity,RiskFactor,Excess visceral adiposity,Excess visceral adiposity,,,,,,,,,excess visceral adiposity,INTRO,21316,21341,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Supported as a risk factor/body fat distribution feature affecting TG levels.
silver_entity:d67d21b56be73347,paper:PMC3234107,PMC3234107-chunk-0004,,PMC3234107,riskfactor:overweight,RiskFactor,Overweight,Overweight,,,,,,,,,overweight,INTRO,21264,21274,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Supported as a risk factor affecting TG levels.
silver_entity:f56ca231279328bb,paper:PMC3234107,PMC3234107-chunk-0005,,PMC3234107,biomarker:apolipoprotein_c_iii,Biomarker,Apolipoprotein C-III,Apolipoprotein C-III,,,,,,,,,Apolipoprotein C-III,METHODS,27113,27133,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Standalone apolipoprotein biomarker explicitly present in the chunk.
silver_entity:16a388a7811cb30b,paper:PMC3234107,PMC3234107-chunk-0005,,PMC3234107,biomarker:atherogenic_lipoproteins,Biomarker,atherogenic lipoproteins,Atherogenic lipoproteins,,,,,,,,,atherogenic lipoproteins,METHODS,23747,23771,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Standalone lipoprotein biomarker class explicitly mentioned in relation to CVD risk.
silver_entity:4e603009e9ec586e,paper:PMC3234107,PMC3234107-chunk-0005,,PMC3234107,biomarker:hdl_cholesterol,Biomarker,HDL-C,HDL cholesterol,,,,,,,,,HDL-C,METHODS,22760,22765,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted_with_normalization; reason=The chunk supports the HDL cholesterol concept using the abbreviation HDL-C.
silver_entity:712f3a8c27ae0da2,paper:PMC3234107,PMC3234107-chunk-0005,,PMC3234107,biomarker:ldl_cholesterol,Biomarker,LDL-C,LDL cholesterol,,,,,,,,,LDL-C,METHODS,22647,22652,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted_with_normalization; reason=The chunk supports the LDL cholesterol concept using the abbreviation LDL-C.
silver_entity:8db9bd4d96bde347,paper:PMC3234107,PMC3234107-chunk-0005,,PMC3234107,biomarker:non_hdl_cholesterol,Biomarker,non-HDL-C,Non-HDL cholesterol,,,,,,,,,non-HDL-C,METHODS,22282,22291,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted_with_normalization; reason=The chunk supports the non-HDL cholesterol concept using the abbreviation non-HDL-C.
silver_entity:cadafd8002e2fe5c,paper:PMC3234107,PMC3234107-chunk-0005,,PMC3234107,biomarker:triglyceride_rich_lipoproteins,Biomarker,Triglyceride-rich lipoproteins,Triglyceride-rich lipoproteins,,,,,,,,,Triglyceride-rich lipoproteins,METHODS,27822,27852,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Standalone lipoprotein biomarker class explicitly present in the chunk.
silver_entity:905abf0fb36a11ad,paper:PMC3234107,PMC3234107-chunk-0005,,PMC3234107,biomarker:triglycerides,Biomarker,Triglycerides,Triglycerides,,,,,,,,,Triglycerides,METHODS,24820,24833,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Standalone lipid biomarker explicitly present in the chunk.
silver_entity:ec8d27504c3e4a50,paper:PMC3234107,PMC3234107-chunk-0005,,PMC3234107,condition:atherogenic_dyslipidemia,Condition,atherogenic dyslipidemia,Atherogenic dyslipidemia,,,,,,,,,atherogenic dyslipidemia,METHODS,22961,22985,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Standalone dyslipidemia condition explicitly present in the chunk.
silver_entity:904ead95f10dc1c2,paper:PMC3234107,PMC3234107-chunk-0005,,PMC3234107,condition:cardiovascular_disease,Condition,cardiovascular disease,Cardiovascular disease,,,,,,,,,cardiovascular disease,METHODS,26246,26268,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Standalone disease concept explicitly present in the chunk.
silver_entity:a59058ac53a186c6,paper:PMC3234107,PMC3234107-chunk-0005,,PMC3234107,condition:coronary_heart_disease,Condition,coronary heart disease,Coronary heart disease,,,,,,,,,coronary heart disease,METHODS,26122,26144,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Standalone disease concept explicitly present in the chunk.
silver_entity:591a7b6c9dad97db,paper:PMC3234107,PMC3234107-chunk-0005,,PMC3234107,condition:hypertriglyceridemia,Condition,hypertriglyceridemia,Hypertriglyceridemia,,,,,,,,,hypertriglyceridemia,METHODS,22318,22338,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Standalone lipid disorder condition explicitly present in the chunk.
silver_entity:7a14540da9da3ccc,paper:PMC3234107,PMC3234107-chunk-0005,,PMC3234107,condition:insulin_resistance,Condition,insulin resistance,Insulin resistance,,,,,,,,,insulin resistance,METHODS,23559,23577,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Standalone metabolic condition explicitly present in the chunk.
silver_entity:6f4671adbe6265af,paper:PMC3234107,PMC3234107-chunk-0005,,PMC3234107,condition:obesity,Condition,obesity,Obesity,,,,,,,,,obesity,METHODS,23547,23554,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Standalone condition explicitly present in the chunk.
silver_entity:a2df49e6af545b59,paper:PMC3234107,PMC3234107-chunk-0005,,PMC3234107,drug:fibrates,Drug,fibrates,Fibrates,,,,,,,,,fibrates,METHODS,22175,22183,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Standalone lipid-lowering drug class explicitly present in the chunk.
silver_entity:6323cbae2ab66424,paper:PMC3234107,PMC3234107-chunk-0005,,PMC3234107,drug:lipid_lowering_drugs,Drug,lipid-lowering drugs,Lipid-lowering drugs,,,,,,,,,lipid-lowering drugs,METHODS,22136,22156,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Standalone therapeutic drug class explicitly present in the chunk.
silver_entity:52827573ada696a9,paper:PMC3234107,PMC3234107-chunk-0005,,PMC3234107,drug:nicotinic_acid,Drug,nicotinic acid,Nicotinic acid,,,,,,,,,nicotinic acid,METHODS,22185,22199,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Standalone drug explicitly listed as a lipid-lowering treatment.
silver_entity:3f8f0ca4b73f5d6c,paper:PMC3234107,PMC3234107-chunk-0005,,PMC3234107,drug:omega_3_fatty_acids,Drug,omega-3 fatty acids,Omega-3 fatty acids,,,,,,,,,omega-3 fatty acids,METHODS,22204,22223,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Standalone therapeutic agent class explicitly listed as lipid-lowering treatment.
silver_entity:abf8dcd3ecac4b8b,paper:PMC3234107,PMC3234107-chunk-0005,,PMC3234107,drug:statins,Drug,statins,Statins,,,,,,,,,statins,METHODS,22166,22173,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Standalone lipid-lowering drug class explicitly present in the chunk.
silver_entity:c9542dfc4d9f6d4e,paper:PMC3234107,PMC3234107-chunk-0006,,PMC3234107,biomarker:apolipoprotein_a_i,Biomarker,apolipoprotein AI,Apolipoprotein A-I,,,,,,,,,apolipoprotein AI,REF,30473,30490,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted_with_normalization; reason=The chunk explicitly mentions apolipoprotein AI; normalized to the standard A-I form.
silver_entity:de8a4958d79835b7,paper:PMC3234107,PMC3234107-chunk-0006,,PMC3234107,biomarker:apolipoprotein_b,Biomarker,Apolipoprotein B,Apolipoprotein B,,,,,,,,,Apolipoprotein B,REF,28527,28543,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Standalone apolipoprotein biomarker explicitly present in the chunk.
silver_entity:9595baad20948e70,paper:PMC3234107,PMC3234107-chunk-0006,,PMC3234107,biomarker:apolipoprotein_b_a_i_ratio,Biomarker,apolipoprotein B/AI ratio,Apolipoprotein B/A-I Ratio,,,,,,,,,apolipoprotein B/AI ratio,REF,30496,30521,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted_with_normalization; reason=The apolipoprotein B/AI ratio is explicitly present and is normalized to B/A-I.
silver_entity:0f115851d36b5208,paper:PMC3234107,PMC3234107-chunk-0006,,PMC3234107,biomarker:apolipoprotein_c_iii,Biomarker,Apolipoprotein CIII,Apolipoprotein C-III,,,,,,,,,Apolipoprotein CIII,REF,27627,27646,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted_with_normalization; reason=The chunk explicitly mentions Apolipoprotein CIII; normalized to the common C-III spelling.
silver_entity:9c4aba754e10b55c,paper:PMC3234107,PMC3234107-chunk-0006,,PMC3234107,biomarker:hdl_cholesterol,Biomarker,HDL Cholesterol,HDL Cholesterol,,,,,,,,,HDL cholesterol,REF,32200,32215,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=HDL cholesterol is explicitly mentioned as a lipid biomarker.
silver_entity:26aff8705ec893a6,paper:PMC3234107,PMC3234107-chunk-0006,,PMC3234107,biomarker:high_density_lipoproteins,Biomarker,high density lipoproteins,High-Density Lipoproteins,,,,,,,,,high density lipoproteins,REF,28062,28087,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted_with_normalization; reason=High density lipoproteins are explicitly present; spelling normalized with hyphenation.
silver_entity:5ee52b8959fdae59,paper:PMC3234107,PMC3234107-chunk-0006,,PMC3234107,biomarker:ldl_cholesterol,Biomarker,LDL Cholesterol,LDL Cholesterol,,,,,,,,,LDL cholesterol,REF,32376,32391,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=LDL cholesterol is explicitly mentioned as a lipid biomarker.
silver_entity:9be19a9d48348b03,paper:PMC3234107,PMC3234107-chunk-0006,,PMC3234107,biomarker:non_hdl_cholesterol,Biomarker,Non-high-density lipoprotein cholesterol,Non-HDL Cholesterol,,,,,,,,,Non-high-density lipoprotein cholesterol,REF,30607,30648,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted_with_normalization; reason=The expanded form of non-HDL cholesterol is explicitly present and normalized to Non-HDL Cholesterol.
silver_entity:32a32a7cc68f665e,paper:PMC3234107,PMC3234107-chunk-0006,,PMC3234107,biomarker:plasma_cholesterol,Biomarker,Plasma Cholesterol,Plasma Cholesterol,,,,,,,,,plasma cholesterol,REF,29202,29220,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Plasma cholesterol is explicitly mentioned as a measured biomarker.
silver_entity:1a26080610f7a995,paper:PMC3234107,PMC3234107-chunk-0006,,PMC3234107,biomarker:plasma_insulin,Biomarker,Plasma Insulin,Plasma Insulin,,,,,,,,,plasma insulin,REF,32787,32801,frontier / openai / gpt-5.5,accepted,llm_adjudication=accepted; reason=Plasma insulin is explicitly mentioned as a biomarker.
